0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
0.0298874,0.0299177,0.0299471,0.0299755,0.030003,0.0300296,0.0300552,0.0300798,0.0301034,0.0301262,0.0301479,0.0301687,0.0301885,0.0302073,0.0302252,0.0302421,0.0302579,0.0302728,0.0302868,0.0302998,0.0303116,0.0303227,0.0303326,0.0303416,0.0303496,0.0303565,0.0303626,0.0303675,0.0303714,0.0303745,0.0303766,0.0303775,0.0303775,0.0303766,0.0303745,0.0303714,0.0303675,0.0303625,0.0303566,0.0303495,0.0303416,0.0303326,0.0303227,0.0303117,0.0302998,0.0302868,0.0302727,0.0302581,0.030242,0.0302253,0.0302074,0.0301884,0.0301688,0.0301478,0.0301262,0.0301034,0.0300798,0.030055,0.0300298,0.0300028,0.0299757,0.029947,0.0299177,0.0298874,0
